movie_id,language
7972,Deutsch
7973,English
7974,English
7977,English
7978,English
7979,English
7980,English
7981,English
7982,English
7983,English
7984,English
7985,English
7986,English
7987,Deutsch
7987,Italiano
7988,English
7988,Español
7989,English
7990,English
7990,Français
7990,Español
7991,shqip
7991,English
7991,Français
7991,Pусский
7991,
7991,Español
7992,Italiano
7992,Latin
7992,Français
7993,English
7994,English
7994,普通话
7994,Pусский
7995,English
7996,English
7997,Český
7997,English
7997,Français
7997,Deutsch
7998,English
7998,Deutsch
7998,日本語
7999,English
8000,Italiano
8000,English
8001,Deutsch
8001,English
8001,Français
8001,Italiano
8002,English
8002,Deutsch
8003,English
8004,English
8005,English
8006,Français
8007,Italiano
8008,日本語
8009,Español
8009,English
8010,English
8011,Français
8011,English
8011,Deutsch
8012,English
8013,English
8013,普通话
8014,English
8015,English
8016,Italiano
8017,English
8017,Français
8018,Français
8019,English
8020,English
8022,English
8022,Français
8022,Italiano
8022,Latin
8023,Italiano
8023,English
8024,English
8025,English
8026,English
8027,English
8029,English
8029,Français
8030,Español
8030,English
8031,English
8032,English
8033,English
8034,English
8035,English
8036,English
8037,English
8038,English
8039,English
8040,English
8040,Magyar
8041,English
8041,Français
8041,Italiano
8042,Italiano
8042,English
8043,Dansk
8043,Deutsch
8043,English
8044,Français
8045,English
8046,English
8047,Italiano
8047,Français
8047,Deutsch
8047,English
8048,Italiano
8048,English
8048,Français
8049,English
8050,English
8051,English
8052,English
8053,日本語
8054,Français
8055,English
8056,English
8057,English
8058,English
8059,한국어/조선말
8059,广州话 / 廣州話
8060,English
8061,广州话 / 廣州話
8061,English
8062,Pусский
8063,हिन्दी
8064,English
8065,English
8066,Español
8066,English
8067,English
8068,English
8069,English
8070,English
8071,日本語
8072,Français
8072,Deutsch
8073,한국어/조선말
8074,Français
8075,English
8075,हिन्दी
8076,English
8077,English
8077,Polski
8078,Italiano
8078,English
8079,English
8080,Español
8080,Français
8081,English
8082,English
8083,English
8084,English
8085,English
8086,English
8087,English
8088,English
8089,English
8090,English
8091,English
8091,Français
8092,English
8093,English
8094,Français
8095,English
8096,English
8097,English
8098,English
8098,Pусский
8099,English
8100,日本語
8100,普通话
8100,Español
8101,English
8101,Français
8101,Deutsch
8102,English
8103,English
8103,Español
8104,English
8105,English
8106,English
8107,English
8108,English
8109,English
8110,English
8111,English
8112,Polski
8113,English
8113,Polski
8114,English
8115,English
8116,Italiano
8116,Español
8117,English
8117,Français
8118,English
8119,English
8120,English
8121,English
8122,English
8122,Italiano
8123,Deutsch
8124,English
8125,English
8126,English
8127,English
8128,English
8129,English
8130,Español
8130,English
8131,English
8132,English
8133,
8133,Deutsch
8133,English
8134,English
8135,Français
8136,English
8136,Français
8136,Deutsch
8136,Español
8137,Français
8137,English
8138,English
8139,English
8140,English
8141,
8141,Español
8142,English
8143,English
8144,English
8145,English
8146,English
8147,svenska
8147,English
8147,Français
8147,Deutsch
8147,Türkçe
8147,Italiano
8148,English
8149,English
8150,English
8151,English
8152,English
8153,English
8154,English
8155,English
8157,English
8158,English
8159,English
8160,English
8161,English
8162,English
8163,English
8164,English
8165,English
8166,English
8166,Español
8167,English
8168,English
8169,English
8170,English
8171,English
8172,English
8173,English
8174,English
8174,Italiano
8174,Español
8175,English
8176,English
8177,English
8178,English
8179,English
8179,Français
8180,English
8180,Português
8180,Español
8181,English
8182,English
8183,English
8184,English
8185,العربية
8185,English
8185,Français
8185,한국어/조선말
8186,English
8187,English
8188,English
8188,Español
8189,English
8190,Dansk
8190,English
8191,English
8192,English
8193,English
8193,Pусский
8194,English
8195,Deutsch
8195,English
8196,English
8197,English
8198,Dansk
8198,English
8198,Français
8198,Español
8199,English
8200,English
8201,Français
8202,English
8203,English
8203,Magyar
8203,Pусский
8204,Français
8205,English
8205,Deutsch
8206,English
8207,English
8207,Deutsch
8208,English
8209,English
8210,English
8211,English
8212,Deutsch
8213,English
8214,English
8215,English
8215,日本語
8216,English
8217,
8217,English
8218,English
8219,English
8220,English
8221,English
8223,English
8224,English
8225,English
8226,English
8227,English
8229,Français
8229,English
8230,English
8231,English
8232,English
8232,Français
8232,Italiano
8232,Español
8233,English
8234,English
8235,English
8236,English
8237,Deutsch
8237,ภาษาไทย
8237,English
8238,English
8239,हिन्दी
8240,Latin
8240,English
8240,Español
8241,Español
8242,English
8244,English
8244,Français
8244,Deutsch
8245,English
8246,Español
8246,English
8247,English
8248,العربية
8248,Français
8248,עִבְרִית
8248,
8248,Español
8249,English
8250,English
8251,普通话
8252,Français
8252,Italiano
8252,Nederlands
8252,普通话
8252,English
8253,Esperanto
8253,English
8254,English
8255,English
8256,English
8256,Español
8257,English
8258,English
8259,English
8260,English
8261,English
8262,English
8263,English
8263,Português
8264,English
8264,Pусский
8265,English
8266,English
8267,English
8268,English
8269,English
8270,English
8271,English
8272,English
8273,English
8274,English
8275,Español
8275,English
8276,English
8277,English
8278,Français
8279,English
8280,English
8281,English
8282,English
8283,English
8284,English
8285,English
8286,العربية
8286,English
8289,English
8290,No Language
8293,No Language
8294,Deutsch
8295,English
8296,No Language
8301,English
8302,English
8305,English
8306,English
8307,English
8307,Español
8307,
8308,No Language
8310,English
8311,Deutsch
8312,English
8313,English
8314,English
8319,No Language
8320,English
8321,No Language
8322,English
8323,English
8324,广州话 / 廣州話
8324,English
8325,Français
8326,English
8327,Español
8328,English
8329,English
8330,English
8330,Italiano
8331,广州话 / 廣州話
8331,English
8332,No Language
8333,Deutsch
8334,English
8335,English
8336,English
8337,English
8338,English
8338,Español
8339,English
8339,Español
8340,English
8341,English
8341,Deutsch
8342,English
8343,English
8344,Français
8344,Pусский
8345,English
8346,English
8347,English
8348,English
8349,English
8350,English
8350,Français
8351,English
8351,Français
8352,Français
8352,Italiano
8352,Español
8353,English
8354,English
8355,English
8356,English
8356,Español
8357,Latin
8357,English
8357,广州话 / 廣州話
8358,Français
8359,English
8360,English
8361,English
8362,English
8363,English
8364,English
8365,English
8366,English
8367,English
8368,English
8368,Português
8368,Español
8369,English
8370,English
8371,English
8372,Español
8372,English
8373,English
8374,English
8375,English
8376,Deutsch
8376,English
8377,English
8378,English
8379,English
8380,English
8381,English
8382,English
8383,日本語
8384,English
8385,English
8386,English
8387,English
8388,English
8389,English
8390,English
8391,日本語
8392,English
8393,English
8394,English
8395,English
8396,English
8397,日本語
8397,English
8398,Deutsch
8398,English
8399,English
8400,English
8401,English
8402,English
8403,English
8404,English
8405,English
8405,Deutsch
8406,English
8407,English
8407,Français
8408,English
8409,English
8410,English
8411,English
8412,Dansk
8413,English
8414,English
8415,English
8415,Français
8416,svenska
8417,English
8418,English
8419,English
8420,English
8421,English
8422,English
8422,Français
8422,Deutsch
8422,Español
8423,Deutsch
8423,English
8423,Français
8424,English
8425,English
8426,English
8427,Pусский
8428,English
8429,English
8430,English
8431,English
8432,English
8433,English
8433,Español
8434,English
8435,English
8436,English
8437,English
8437,Italiano
8438,English
8439,English
8440,English
8441,English
8442,English
8443,English
8444,Español
8444,English
8445,English
8446,English
8447,English
8447,Français
8447,Italiano
8448,English
8448,Español
8449,广州话 / 廣州話
8449,English
8450,English
8452,English
8453,English
8454,English
8455,English
8456,English
8457,English
8458,English
8458,Français
8459,English
8460,English
8461,Français
8462,English
8463,English
8464,English
8465,English
8465,Français
8466,English
8467,English
8468,Español
8469,日本語
8470,English
8471,English
8471,Italiano
8472,English
8473,English
8474,English
8475,English
8476,日本語
8477,English
8478,English
8479,English
8479,Español
8480,日本語
8481,English
8482,English
8483,English
8484,日本語
8485,Français
8485,Italiano
8486,English
8487,English
8487,Español
8488,English
8488,Deutsch
8489,Español
8489,English
8490,日本語
8491,English
8492,English
8492,Italiano
8493,English
8494,English
8495,Italiano
8495,English
8496,English
8497,Français
8498,日本語
8499,English
8500,suomi
8501,English
8502,English
8502,日本語
8503,Italiano
8503,English
8504,日本語
8505,日本語
8505,普通话
8505,
8506,English
8507,English
8508,English
8509,English
8510,English
8511,English
8512,English
8513,English
8514,English
8514,Français
8514,Deutsch
8515,English
8516,日本語
8517,English
8518,English
8519,English
8520,English
8521,English
8522,English
8523,Français
8524,English
8525,日本語
8525,普通话
